customerID,customerType,investmentCapacity,dominant_channel,dominant_asset_category,total_transactions,buy_count,sell_count,num_unique_assets,num_unique_asset_categories,total_buy_value,total_sell_value,total_transaction_value,avg_transaction_value,buy_sell_ratio,customer_tenure_days,riskLevel
97978AE519C522CA79AB,Mass,CAP_LT30K,Branch,Stock,4,2,2,2,1,716.202,1441.995,2158.197,539.54925,1.0,752,Income
24FF8AEF7C3B4F51110A,Premium,CAP_30K_80K,Internet Banking,Stock,29,22,7,8,1,176121.75,143669.57,319791.32,11027.286896551725,3.142857142857143,1590,Aggressive
1BCA2EF32A74528A8A73,Mass,CAP_30K_80K,Branch,MTF,2,1,1,1,1,11507.3217,13242.0573,24749.379,12374.6895,1.0,755,Conservative
9218CB42525FA0D80730,Premium,CAP_LT30K,Internet Banking,Stock,35,24,11,4,1,59305.86,39731.0,99036.86,2829.6245714285715,2.1818181818181817,1703,Conservative
B33C046A684C3C97CF3F,Premium,CAP_80K_300K,Internet Banking,Stock,96,53,43,7,1,374676.525,308848.85,683525.375,7120.055989583333,1.2325581395348837,1786,Balanced
2E0702DA8387D96D298B,Mass,CAP_30K_80K,Internet Banking,Stock,242,117,125,33,1,1153019.176,269750.6398,1422769.8158,5879.214114876033,0.936,1779,Balanced
A849CB36884DAA059EF1,Mass,CAP_LT30K,Branch,Stock,6,3,3,3,1,4808.758,5500.25,10309.008,1718.168,1.0,1472,Conservative
2552C39361F49A219E65,Mass,CAP_30K_80K,Branch,MTF,3,1,2,1,1,7905.543943500001,6196.2216069999995,14101.7655505,4700.588516833333,0.5,1000,Conservative
B9CBC0CAEA0BC33E4511,Premium,CAP_LT30K,Internet Banking,Stock,113,63,50,7,1,37654.629,32426.5985,70081.22750000001,620.1878539823009,1.26,1787,Balanced
328929EC05EF7C9DC66E,Mass,CAP_LT30K,Branch,Stock,2,1,1,1,1,11804.8,8804.0,20608.8,10304.4,1.0,1512,Income
0F84E9379DA4C3FFE99A,Mass,CAP_LT30K,Branch,Stock,4,2,2,2,1,110.595,97.365,207.95999999999998,51.989999999999995,1.0,637,Conservative
9CAA02048B9F7E578A55,Premium,CAP_30K_80K,Branch,MTF,2,1,1,1,1,98144.75829179,96343.56681593,194488.32510771998,97244.16255385999,1.0,1289,Income
9D13B9592403CEAD32C2,Mass,CAP_LT30K,Internet Banking,Stock,2,1,1,1,1,9.78,9.336,19.116,9.558,1.0,1247,Income
5EC91AB8F07881E63CE6,Premium,CAP_30K_80K,Branch,Stock,6,3,3,3,1,17.0,27.259999999999998,44.26,7.376666666666666,1.0,749,Balanced
C19BBC85E69B93837B87,Mass,CAP_LT30K,Branch,MTF,5,2,3,2,1,714.3362583000002,812.4046793000001,1526.7409376000003,305.34818752000007,0.6666666666666666,764,Conservative
3F39EB8A73B42C9512C9,Mass,CAP_LT30K,Internet Banking,Stock,2,1,1,1,1,2.032,1.888,3.92,1.96,1.0,1142,Income
B797DF57207F9CB20283,Mass,CAP_GT300K,Branch,MTF,11,3,8,1,1,109527.69336850001,110568.472556,220096.1659245,20008.742356772727,0.375,1707,Aggressive
E9587B585AAAAC1E03B3,Mass,CAP_LT30K,Branch,Stock,2,1,1,1,1,584.5,693.0,1277.5,638.75,1.0,772,Conservative
CDDCB67B70E172F972D8,Mass,CAP_30K_80K,Internet Banking,Stock,4,2,2,2,1,17100.719999999998,3181.86,20282.579999999998,5070.6449999999995,1.0,1644,Balanced
2708D3D943BB2708D5B9,Mass,CAP_LT30K,Internet Banking,Stock,15,10,5,7,1,45650.78,25256.6,70907.38,4727.158666666667,2.0,1781,Income
2B076D2D22F004210F45,Premium,CAP_LT30K,Branch,Stock,2,1,1,1,1,5857.5,4353.25,10210.75,5105.375,1.0,323,Balanced
99D8EB5BE37973018DA5,Mass,CAP_LT30K,Branch,MTF,2,1,1,1,1,618.6572699999999,811.193346,1429.850616,714.925308,1.0,1270,Income
B4B4D1F922DEFB3DBC39,Premium,CAP_80K_300K,Phone Banking,Stock,4,2,2,1,1,8030.0,9115.0,17145.0,4286.25,1.0,897,Income
96020552177D7158A47B,Mass,CAP_LT30K,Branch,Stock,4,2,2,2,1,114.72,53.139,167.859,41.96475,1.0,1106,Income
E34034B9437827FD77E1,Inactive,CAP_LT30K,Branch,Stock,2,1,1,1,1,1470.74,1290.55,2761.29,1380.645,1.0,737,Conservative
F8EEEE67427D710E8426,Mass,CAP_LT30K,Phone Banking,Stock,22,17,5,2,1,7188.904,7274.46,14463.364000000001,657.4256363636364,3.4,1210,Balanced
A50EE0B9122EE0DF683C,Mass,CAP_LT30K,Branch,Stock,6,3,3,3,1,1406.344,1439.7566,2846.1005999999998,474.35009999999994,1.0,108,Conservative
FC0681C2F60E0755618A,Mass,CAP_LT30K,Internet Banking,Stock,218,128,90,13,1,167690.94,149679.23,317370.17000000004,1455.8264678899084,1.4222222222222223,1791,Balanced
6ABDC08E4696462DBDDD,Premium,CAP_LT30K,Phone Banking,Stock,12,6,6,3,1,33022.0,48649.232,81671.232,6805.936000000001,1.0,1438,Income
381B5453B639A108B64E,Premium,CAP_30K_80K,Internet Banking,Stock,92,59,33,11,2,214299.72,193062.875,407362.595,4427.854293478261,1.7878787878787878,1784,Balanced
BB35E40C601052F1EE02,Mass,CAP_LT30K,Phone Banking,Stock,424,214,210,28,1,336960.752,272184.57,609145.3219999999,1436.6634952830186,1.019047619047619,1787,Income
1E827DCF42BDFD1093C7,Mass,CAP_30K_80K,Branch,Stock,2,1,1,1,1,338.8,292.16,630.96,315.48,1.0,1514,Income
52953986EA86EEF36AFD,Mass,CAP_LT30K,Internet Banking,Stock,10,5,5,5,1,651.694,671.68,1323.3739999999998,132.33739999999997,1.0,763,Conservative
02EB53F7F6B68498335C,Mass,CAP_LT30K,Branch,MTF,4,2,2,2,1,1044.767289,1309.9002313,2354.6675203,588.666880075,1.0,1562,Income
98B33EC56B2BF360B6C9,Mass,CAP_LT30K,Branch,Stock,3,1,2,1,1,4160.0,16065.0,20225.0,6741.666666666667,0.5,1205,Income
10CD1681304E5DB20C5A,Mass,CAP_30K_80K,Branch,MTF,2,1,1,1,1,470.826972,522.9310824,993.7580544,496.8790272,1.0,533,Income
6043DAB54893599970DE,Mass,CAP_LT30K,Internet Banking,Stock,10,5,5,5,1,10657.08,12289.869999999999,22946.949999999997,2294.6949999999997,1.0,1213,Income
DBB76BB9D8E81AA0FB3F,Mass,CAP_LT30K,Branch,MTF,2,1,1,1,1,770.7850038,914.6365522,1685.421556,842.710778,1.0,1337,Income
308294A950814F4B6444,Mass,CAP_LT30K,Branch,Stock,2,1,1,1,1,2913.75,2790.9,5704.65,2852.325,1.0,413,Conservative
6CDB5761C4911C99FF58,Mass,CAP_GT300K,Branch,MTF,6,1,5,1,1,799.8486859000001,803.4330832,1603.2817691,267.21362818333336,0.2,104,Aggressive
217EB98C81A76EA99ACA,Mass,CAP_LT30K,Branch,MTF,2,1,1,1,1,219.3403905,247.1528556,466.4932461,233.24662305,1.0,1717,Income
985BF45830B67BE23CB9,Mass,CAP_30K_80K,Internet Banking,Stock,33,22,11,7,1,20745.12,22548.5,43293.619999999995,1311.9278787878786,2.0,1057,Aggressive
BBD8B92E51A83D5E8E81,Mass,CAP_LT30K,Internet Banking,Stock,23,14,9,9,1,34049.532,36098.244,70147.776,3049.903304347826,1.5555555555555556,1745,Balanced
5326C344B03858EC5444,Mass,CAP_30K_80K,Branch,MTF,4,2,2,2,1,853.4504999999999,982.3706999999999,1835.8211999999999,458.95529999999997,1.0,776,Balanced
79116FE4C3D7E6E944C7,Mass,CAP_LT30K,Phone Banking,Stock,18,11,7,3,1,30838.4,24436.1,55274.5,3070.8055555555557,1.5714285714285714,1714,Income
7D65036A2EC1653ADF97,Mass,CAP_30K_80K,Branch,Stock,10,5,5,5,2,1660.3384331000002,2100.8217322,3761.1601653000002,376.11601653,1.0,1736,Conservative
282AA56754167B5C969B,Mass,CAP_30K_80K,Phone Banking,Stock,52,33,19,8,1,41547.229999999996,30268.8056,71816.0356,1381.0776076923078,1.736842105263158,1793,Aggressive
AA7C3C244D26C07EED96,Mass,CAP_30K_80K,Branch,MTF,2,1,1,1,1,10268.4236094,11723.1778422,21991.6014516,10995.8007258,1.0,1282,Income
BAE04FDC9E010E5FEAFA,Premium,CAP_30K_80K,Internet Banking,Stock,6,2,4,2,1,876.838,748.6685,1625.5065,270.91775,0.5,1413,Income
7EA189B1F04CCAED2CE5,Premium,CAP_LT30K,Internet Banking,Stock,9,7,2,6,2,3318.936,1131.2749999999999,4450.211,494.4678888888889,3.5,1644,Income
6330F9BBC504453E0835,Mass,CAP_LT30K,Branch,Stock,2,1,1,1,1,423.5,391.6,815.1,407.55,1.0,1617,Conservative
ECB8DC7607C9AEA2E123,Mass,CAP_30K_80K,Internet Banking,Stock,7,4,3,3,1,14070.0,10010.199999999999,24080.199999999997,3440.028571428571,1.3333333333333333,807,Aggressive
A521D1D12D46F98CD683,Premium,CAP_80K_300K,Internet Banking,Stock,24,14,10,8,1,78083.95,50892.902,128976.852,5374.0355,1.4,1501,Balanced
AB8071964A2446E9C9C4,Mass,CAP_LT30K,Internet Banking,Stock,2,1,1,1,1,648.0,474.5,1122.5,561.25,1.0,731,Balanced
D0F399D2FDC3B63CD01F,Mass,CAP_LT30K,Internet Banking,Stock,190,107,83,10,1,23849.5912,23268.7063,47118.2975,247.99103947368422,1.2891566265060241,1364,Balanced
8DB94EF6CAE14C0B59FB,Mass,CAP_LT30K,Phone Banking,Stock,2,1,1,1,1,8800.0,8000.0,16800.0,8400.0,1.0,1193,Income
8750DD04A1CAEB5E273B,Premium,CAP_30K_80K,Branch,Stock,2,1,1,1,1,23.38,34.71,58.09,29.045,1.0,1494,Conservative
2A9C65DDFC44BA045CA5,Mass,CAP_LT30K,Internet Banking,Stock,38,18,20,8,1,35601.214,35639.155,71240.369,1874.746552631579,0.9,1059,Income
C4B55073212C39F34EE6,Mass,CAP_LT30K,Internet Banking,Stock,4,2,2,2,1,10263.002,17952.835,28215.837,7053.95925,1.0,1592,Income
E66D283B3E0C31566674,Mass,CAP_LT30K,Phone Banking,Stock,59,35,24,14,1,167705.0,149030.392,316735.392,5368.396474576271,1.4583333333333333,1787,Balanced
463EBABCB5191E81A723,Mass,CAP_LT30K,Branch,MTF,2,1,1,1,1,1742.1067755,2053.1347655,3795.241541,1897.6207705,1.0,1469,Conservative
BFC2D88DC4FE77A16829,Mass,CAP_LT30K,Branch,Stock,2,1,1,1,1,1285.9,1335.4,2621.3,1310.65,1.0,45,Income
47E6D53942C885D80F8F,Mass,CAP_LT30K,Phone Banking,Stock,3,2,1,2,1,1581.99,4800.0,6381.99,2127.33,2.0,856,Balanced
F6F6A69C480F0A8F278B,Mass,CAP_LT30K,Internet Banking,Stock,11,5,6,5,2,4981.5,6359.4667,11340.9667,1030.9969727272728,0.8333333333333334,1563,Balanced
B11E48EF076986C595AA,Professional,CAP_LT30K,Internet Banking,Stock,11,6,5,4,1,55147.78,46479.2,101626.98,9238.816363636362,1.2,1681,Balanced
6AA398BB3781DBE96A66,Mass,CAP_LT30K,Internet Banking,Stock,2,1,1,1,1,420.84,558.0,978.8399999999999,489.41999999999996,1.0,1777,Balanced
690CC4A1EC5C5830F0DB,Premium,CAP_LT30K,Branch,MTF,4,2,2,2,1,2643.1875393,3151.0277723,5794.2153116,1448.5538279,1.0,757,Conservative
F794A9A4AC929C0EC02A,Mass,CAP_LT30K,Phone Banking,Stock,6,3,3,3,1,534.98,558.419,1093.399,182.23316666666665,1.0,629,Income
C01F8F866047A60D68E6,Mass,CAP_LT30K,Branch,MTF,2,1,1,1,1,1521.6525513,1527.1994922,3048.8520435,1524.42602175,1.0,1113,Income
2B0D9625718B61F1E73F,Mass,CAP_LT30K,Branch,MTF,2,1,1,1,1,2402.5531824,2955.4872912,5358.0404736,2679.0202368,1.0,1507,Conservative
0EBE12EF2960B6E32293,Mass,CAP_80K_300K,Branch,Stock,7,3,4,3,1,15273.75,22979.775,38253.525,5464.789285714286,0.75,1529,Income
CBA0F415D8585CD73BD7,Mass,CAP_LT30K,Internet Banking,Stock,26,20,6,6,1,2468.55,1571.047,4039.597,155.36911538461538,3.3333333333333335,1609,Balanced
B7FE7EFE8C7105BCECD5,Mass,CAP_LT30K,Branch,MTF,4,2,2,2,1,6830.4014937,7949.520246600001,14779.9217403,3694.980435075,1.0,1091,Income
320F605AF285EBC6699D,Mass,CAP_LT30K,Branch,Stock,4,2,2,2,1,424.38999999999993,510.78499999999997,935.175,233.79375,1.0,171,Conservative
8269BBDB5125E60B1E76,Mass,CAP_LT30K,Branch,Stock,14,7,7,7,2,20575.2305739,19048.662760799998,39623.8933347,2830.278095335714,1.0,913,Aggressive
22F9D719F012E7122D31,Mass,CAP_80K_300K,Branch,MTF,9,4,5,4,2,44554.7489431,49241.881395699995,93796.6303388,10421.847815422221,0.8,750,Income
E671376EF4EA13A2D57B,Premium,CAP_30K_80K,Internet Banking,Stock,2,1,1,1,1,1285.9,1787.5,3073.4,1536.7,1.0,1357,Income
93AA1A4975C6411F1F02,Premium,CAP_LT30K,Branch,Stock,4,2,2,2,1,387.02000000000004,381.038,768.058,192.0145,1.0,1563,Income
B90E021E1845EDC328BA,Mass,CAP_LT30K,Branch,Stock,6,3,3,3,1,1048.682,877.61,1926.292,321.04866666666663,1.0,307,Conservative
32AA6CA71CD545DDD090,Premium,CAP_30K_80K,Branch,MTF,5,1,4,1,1,539.6988428999999,569.0469078,1108.7457507,221.74915013999998,0.25,1014,Income
C50C6D0E4A0F01DE4DC8,Mass,CAP_LT30K,Branch,MTF,2,1,1,1,1,569.951382,666.849846,1236.8012279999998,618.4006139999999,1.0,1675,Income
3E4B4C798C977B49BD74,Premium,CAP_LT30K,Branch,Stock,2,1,1,1,1,5.574,4.056,9.629999999999999,4.8149999999999995,1.0,1511,Income
E717E99FD937CF6B0DD9,Mass,CAP_LT30K,Branch,MTF,2,1,1,1,1,88.3924965,114.80936459999998,203.20186109999997,101.60093054999999,1.0,1340,Conservative
406007C784A6BB016F62,Mass,CAP_LT30K,Branch,Stock,2,1,1,1,1,8990.0,7540.0,16530.0,8265.0,1.0,510,Income
B3869FFBCA7CC494A458,Mass,CAP_LT30K,Branch,MTF,2,1,1,1,1,2424.248988,2473.400924,4897.649912,2448.824956,1.0,645,Conservative
3C34781F6A0F6D118742,Mass,CAP_LT30K,Branch,Stock,8,4,4,4,1,826.3919999999999,828.031,1654.4229999999998,206.80287499999997,1.0,190,Conservative
35FD49D3CD12CD688445,Mass,CAP_LT30K,Internet Banking,Stock,2,1,1,1,1,1028.72,1094.72,2123.44,1061.72,1.0,611,Income
988A86305A6569C8CB58,Mass,CAP_LT30K,Phone Banking,Stock,79,42,37,15,1,30908.124,30464.89,61373.013999999996,776.8735949367089,1.135135135135135,1725,Balanced
DDF524935B136DAA2327,Mass,CAP_LT30K,Internet Banking,Stock,190,108,82,15,1,93710.924,82440.13,176151.054,927.1108105263158,1.3170731707317074,1793,Conservative
CF353262E2D347714FF3,Mass,CAP_LT30K,Internet Banking,Stock,4,2,2,2,1,23159.5,19884.56,43044.06,10761.015,1.0,1340,Balanced
35CC7656A8D29961C72D,Premium,CAP_LT30K,Branch,Stock,2,1,1,1,1,5143.599999999999,5183.2,10326.8,5163.4,1.0,35,Income
E02B86C439ED91C6A6AC,Inactive,CAP_LT30K,Branch,Stock,17,8,9,8,2,4402.4560195,8070.092410800001,12472.548430300001,733.6793194294119,0.8888888888888888,1079,Conservative
91724EB0A00BD25AD903,Mass,CAP_LT30K,Branch,Stock,2,1,1,1,1,1028.72,1171.28,2200.0,1100.0,1.0,783,Income
1FBD06C93473E9672A14,Mass,CAP_LT30K,Phone Banking,Stock,4,2,2,2,1,1582.268,1182.379,2764.647,691.16175,1.0,1221,Balanced
0E1C0A26AD9B0B8C66B3,Mass,CAP_LT30K,Phone Banking,Stock,52,28,24,13,1,135244.903,138890.01432,274134.91732,5271.825333076923,1.1666666666666667,1455,Income
45A3BBF781C1DAA937C5,Mass,CAP_LT30K,Branch,Stock,2,1,1,1,1,1028.72,1400.96,2429.6800000000003,1214.8400000000001,1.0,1646,Conservative
95BF89D2BFC22B5ED43B,Mass,CAP_30K_80K,Internet Banking,Stock,10,5,5,5,1,58516.1672,28191.305800000002,86707.473,8670.747299999999,1.0,1374,Conservative
489EDC143C45DB1DF8CB,Mass,CAP_LT30K,Internet Banking,Stock,2,1,1,1,1,406.0,869.4,1275.4,637.7,1.0,1487,Income
E472F5710954DEF8F961,Premium,CAP_LT30K,Branch,Bond,4,3,1,3,2,2162.52,1854.36,4016.88,1004.22,3.0,1476,Income
3E25E92EED8FD7B71538,Mass,CAP_LT30K,Branch,Stock,4,2,2,2,1,48.804,54.70399999999999,103.508,25.877,1.0,111,Income
F5FE71B271C4DB56156F,Mass,CAP_LT30K,Branch,Stock,8,4,4,4,1,1661.5439999999999,1522.8319999999999,3184.3759999999997,398.04699999999997,1.0,135,Income
E4F0BB3621B9DD2B654C,Mass,CAP_30K_80K,Internet Banking,Stock,248,7,241,7,1,709567.5,716426.8,1425994.3,5749.977016129033,0.029045643153526972,1791,Balanced
4933BD65BAAB43CEB2D3,Premium,CAP_30K_80K,Internet Banking,Stock,13,12,1,7,1,33838.65,5232.6,39071.25,3005.480769230769,12.0,1625,Balanced
AAC6F6F192E9FCE4FECF,Mass,CAP_LT30K,Branch,Stock,2,1,1,1,1,1.5,6.6000000000000005,8.100000000000001,4.050000000000001,1.0,1513,Conservative
F333C4853A73E2D08ED2,Mass,CAP_LT30K,Branch,MTF,6,2,4,2,1,5312.7777864,5559.760511500001,10872.5382979,1812.0897163166667,0.5,783,Income
FA192FEB1FE4635156E9,Mass,CAP_30K_80K,Internet Banking,Stock,8,2,6,2,1,6300.0,6927.755,13227.755000000001,1653.4693750000001,0.3333333333333333,938,Balanced
9757E441DB8C16D8A157,Mass,CAP_30K_80K,Internet Banking,Stock,15,7,8,2,1,34685.64,30550.46,65236.1,4349.073333333333,0.875,1578,Balanced
1FF3EC175F2EA8C35FEB,Premium,CAP_80K_300K,Branch,Stock,6,4,2,4,3,12467.0283354,77.32000000000001,12544.3483354,2090.7247225666665,2.0,1291,Balanced
A9BDD157B9ED6FA5868B,Mass,CAP_80K_300K,Branch,MTF,2,1,1,1,1,343.21476,351.60662,694.8213800000001,347.41069000000005,1.0,1037,Income
B42E5A6417E9292A2C9B,Professional,CAP_LT30K,Branch,Stock,4,3,1,2,1,9955.2,2280.84,12236.04,3059.01,3.0,1646,Balanced
8FBC36234B94D58854BA,Premium,CAP_80K_300K,Branch,Stock,2,1,1,1,1,377.3,298.9,676.2,338.1,1.0,1660,Aggressive
0317374B8AB3AA7AB221,Mass,CAP_LT30K,Branch,MTF,4,1,3,1,1,4211.5395,6087.7873,10299.326799999999,2574.8316999999997,0.3333333333333333,1373,Income
2B046767CC5AE4144BA7,Premium,CAP_GT300K,Branch,MTF,3,2,1,2,2,6291.9673836,6060.3974606,12352.364844200001,4117.454948066667,2.0,1739,Aggressive
80BD94841BDDB5CF7D19,Mass,CAP_LT30K,Branch,Stock,4,2,2,2,1,1038.44,954.14,1992.58,498.145,1.0,1485,Income
78B370D99261499DE629,Premium,CAP_LT30K,Internet Banking,Stock,18,13,5,6,2,24087.6,12270.1,36357.7,2019.872222222222,2.6,1756,Balanced
26908B5051D544B97398,Premium,CAP_LT30K,Internet Banking,Stock,60,37,23,3,1,205205.016,188423.867,393628.88300000003,6560.481383333334,1.608695652173913,1770,Income
28AC6EC39FB6590934EF,Mass,CAP_LT30K,Branch,Stock,2,1,1,1,1,290.0,724.0,1014.0,507.0,1.0,1364,Income
602173F0BA940F7FFFD2,Mass,CAP_LT30K,Branch,MTF,3,1,2,1,1,11723.655636,14134.8254256,25858.4810616,8619.4936872,0.5,736,Conservative
38366272503A8CE31722,Premium,CAP_80K_300K,Branch,Stock,20,15,5,13,3,29793.665398600002,7193.874,36987.5393986,1849.3769699299999,3.0,1480,Balanced
74BD5FAD303A7721E524,Mass,CAP_LT30K,Branch,MTF,2,1,1,1,1,999.8793,1033.5444,2033.4236999999998,1016.7118499999999,1.0,52,Income
BDBB22D56174CD80A249,Premium,CAP_80K_300K,Internet Banking,Stock,20,15,5,3,1,81526.0,65360.5,146886.5,7344.325,3.0,1660,Aggressive
CDE9C2690BD88C650FFC,Mass,CAP_LT30K,Internet Banking,Stock,9,6,3,4,2,28502.7043108,19560.88,48063.5843108,5340.398256755555,2.0,1414,Balanced
088A0A5F028D8486B40B,Premium,CAP_LT30K,Branch,Stock,4,2,2,2,1,2526.29,2945.8500000000004,5472.14,1368.035,1.0,777,Income
F3F5C507FDCDDB6F919B,Mass,CAP_LT30K,Branch,MTF,14,1,13,1,1,1134.8749734,1166.8858669,2301.7608403000004,164.41148859285718,0.07692307692307693,1466,Balanced
5E92BABA58DC74406682,Mass,CAP_LT30K,Branch,Stock,2,1,1,1,1,1893.0,2268.0,4161.0,2080.5,1.0,1396,Income
5819B8B095229405C600,Mass,CAP_LT30K,Branch,Stock,2,1,1,1,1,318.0,600.0,918.0,459.0,1.0,776,Balanced
46DAE5ECA5070482ECE7,Mass,CAP_30K_80K,Branch,MTF,2,1,1,1,1,32994.603,32785.6662,65780.26920000001,32890.134600000005,1.0,896,Income
D2F509228D377687A7C4,Mass,CAP_LT30K,Branch,Stock,6,3,3,3,1,803.1,621.8,1424.9,237.48333333333335,1.0,1248,Income
63693384CD3D5C3151C7,Premium,CAP_80K_300K,Branch,Stock,5,3,2,3,2,2036.42,75.68999999999998,2112.11,422.422,1.5,1494,Balanced
20F35E5EACB213489852,Mass,CAP_LT30K,Branch,MTF,3,1,2,1,1,6223.100845499999,6952.9253445,13176.02619,4392.0087300000005,0.5,1658,Conservative
C98C9E2416A5DC8E40BC,Mass,CAP_30K_80K,Internet Banking,Stock,42,24,18,6,1,332483.745,150261.21,482744.95499999996,11493.9275,1.3333333333333333,1716,Balanced
C8BA9CF9BE5EE80E5895,Mass,CAP_LT30K,Branch,MTF,2,1,1,1,1,1165.1729355,1289.5864755,2454.759411,1227.3797055,1.0,1520,Balanced
B3BE7E4215F5CBD982C0,Premium,CAP_LT30K,Internet Banking,Stock,42,36,6,7,1,107961.235,40283.4,148244.635,3529.6341666666667,6.0,1787,Balanced
A5CE767D2F6F76C06F6C,Mass,CAP_LT30K,Internet Banking,Stock,2,1,1,1,1,3.716,2.15,5.866,2.933,1.0,1568,Income
207B72049125CA713551,Mass,CAP_30K_80K,Branch,Stock,2,1,1,1,1,794.92,1001.3,1796.2199999999998,898.1099999999999,1.0,1247,Conservative
AEA8330B024D830D3021,Premium,CAP_30K_80K,Branch,MTF,4,2,2,2,2,597.2777062,349.39219760000003,946.6699038,236.66747595,1.0,1315,Income
60AE88EDCBA3C282967A,Mass,CAP_LT30K,Branch,Stock,6,3,3,3,1,6949.68,11038.006000000001,17987.686,2997.947666666667,1.0,1766,Aggressive
725526D58BE75D327DAF,Mass,CAP_LT30K,Internet Banking,Stock,61,41,20,18,1,67066.775,53616.7,120683.47499999999,1978.4176229508196,2.05,889,Conservative
3AB7A1E5471F8629B5CD,Mass,CAP_LT30K,Phone Banking,Stock,2,1,1,1,1,4625.0,7290.0,11915.0,5957.5,1.0,1430,Balanced
F9B24EDAFD22844DA01F,Mass,CAP_30K_80K,Internet Banking,Stock,14,7,7,7,1,13420.52,11789.835500000001,25210.3555,1800.7396785714286,1.0,1043,Balanced
90F9351FEB8C38D887E8,Mass,CAP_LT30K,Branch,Stock,18,8,10,8,2,7824.1720331999995,7136.9488872,14961.1209204,831.1733844666667,0.8,1018,Conservative
5FE4AF558534C8B560C2,Mass,CAP_LT30K,Phone Banking,Stock,43,27,16,10,1,155795.4,65636.56999999999,221431.96999999997,5149.580697674418,1.6875,1539,Income
B38905EB9F2FB396B8FC,Premium,CAP_80K_300K,Branch,Stock,5,3,2,3,2,1722.92,339.63,2062.55,412.51000000000005,1.5,1413,Income
1BF0A8FC169ABD508E8D,Premium,CAP_LT30K,Branch,Stock,2,1,1,1,1,377.3,439.04,816.34,408.17,1.0,616,Income
982C816DACF3C0819DEA,Mass,CAP_LT30K,Branch,Stock,2,1,1,1,1,1.6848,0.4172999999999999,2.1021,1.05105,1.0,1144,Income
437B3DDAD1A5F4258D29,Mass,CAP_LT30K,Branch,Stock,4,2,2,2,1,1603.98,1957.18,3561.16,890.29,1.0,1416,Balanced
E8CE7F7F7715CD336647,Professional,CAP_LT30K,Branch,Stock,2,1,1,1,1,5244.75,4365.900000000001,9610.650000000001,4805.325000000001,1.0,297,Income
2E494C2053FA8CD211B1,Mass,CAP_LT30K,Branch,MTF,2,1,1,1,1,5744.929113,7360.5632508,13105.4923638,6552.7461819,1.0,1406,Conservative
BB25DE6ACC3BC33FF7F3,Mass,CAP_LT30K,Branch,MTF,3,1,2,1,1,1742.6537478,2044.4756346,3787.1293824,1262.3764608,0.5,1267,Income
52AA157FE2E52C192ABA,Mass,CAP_LT30K,Phone Banking,Stock,6,3,3,1,1,30080.1296,7947.0244,38027.154,6337.859,1.0,1259,Balanced
0BA122FC4F45ED971862,Mass,CAP_30K_80K,Phone Banking,Stock,35,17,18,12,3,70555.6296064,93645.3515696,164200.981176,4691.456605028571,0.9444444444444444,1696,Income
D72D2088B1BC6E4E3AC2,Mass,CAP_LT30K,Branch,Stock,12,6,6,6,1,1924.714,2242.137,4166.851000000001,347.23758333333336,1.0,568,Conservative
37DA73AC7CE39051B29B,Premium,CAP_GT300K,Branch,MTF,2,1,1,1,1,727.014,765.048,1492.062,746.031,1.0,1016,Balanced
64C91A8FC83F3E2B51FA,Mass,CAP_LT30K,Internet Banking,Stock,31,15,16,10,1,93284.198,85411.172,178695.37,5764.366774193548,0.9375,1165,Balanced
193EEB096C6C4DFF9E38,Professional,CAP_LT30K,Branch,MTF,3,1,2,1,1,1332.859,1504.4830000000002,2837.342,945.7806666666667,0.5,1016,Income
EBFB8DB9701E3592B326,Mass,CAP_LT30K,Branch,Stock,2,1,1,1,1,33.22,20.02,53.239999999999995,26.619999999999997,1.0,1624,Income
EFCEE15DC48BAA74DF32,Mass,CAP_LT30K,Internet Banking,Stock,2,1,1,1,1,6.52,5.632,12.152,6.076,1.0,1141,Conservative
A10DD542FDD1F5A6BBEE,Mass,CAP_LT30K,Branch,Stock,4,2,2,2,1,1146.76,836.274,1983.034,495.7585,1.0,566,Conservative
49786ADBC2BBEDD26E1C,Premium,CAP_30K_80K,Branch,Stock,18,8,10,8,2,82121.7802257,54275.881637800005,136397.66186350002,7577.647881305556,0.8,1402,Income
9339B00CF84F0A49405B,Mass,CAP_30K_80K,Branch,Stock,16,8,8,8,1,33867.728,40205.145,74072.87299999999,4629.5545624999995,1.0,1247,Balanced
F5877FCA7A1160561301,Mass,CAP_LT30K,Internet Banking,Stock,10,5,5,5,1,1078.1211,706.356,1784.4771,178.44771,1.0,1224,Income
06412B0F985F9FD4B4B2,Mass,CAP_LT30K,Internet Banking,Stock,50,32,18,18,1,22345.22,13965.545865714284,36310.76586571429,726.2153173142858,1.7777777777777777,1779,Balanced
BE3861BF130056437E6F,Premium,CAP_30K_80K,Internet Banking,Stock,25,17,8,5,1,44764.54,26755.976000000002,71520.516,2860.82064,2.125,1529,Balanced
4CEA1B1483C6F5E4EA88,Mass,CAP_30K_80K,Branch,Stock,2,1,1,1,1,38.5,28.65,67.15,33.575,1.0,1298,Income
C2972104F87E393A49DA,Mass,CAP_LT30K,Internet Banking,Stock,2,1,1,1,1,124.486,79.06,203.546,101.773,1.0,1259,Balanced
EEFA3C7E9BBE5FEFF9E0,Premium,CAP_LT30K,Phone Banking,Stock,63,36,27,15,1,124301.22,92991.425,217292.64500000002,3449.0896031746033,1.3333333333333333,1777,Income
